fecha,semana,mes,trimestre,anio,producto_id,producto_nombre,categoria,region,precio_unitario,costo_unitario,stock_disponible,unidades_vendidas,gasto_marketing,es_feriado,temperatura,clientes_nuevos,clientes_recurrentes,ingreso_total,ganancia_total
2022-07-18,29,7,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Valparaíso,325000,220000,45,12,21000,0,7.9,5,8,3900000,1260000
2022-07-18,29,7,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Biobío,325000,220000,32,11,23000,0,7.9,3,6,3575000,1155000
2022-07-18,29,7,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Araucanía,325000,220000,8,5,9000,0,7.9,1,5,1625000,525000
2022-07-18,29,7,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Antofagasta,325000,220000,8,4,14000,0,7.9,1,2,1300000,420000
2022-07-18,29,7,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Metropolitana,669000,480000,63,17,30000,0,7.9,7,17,11373000,3213000
2022-07-18,29,7,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Valparaíso,669000,480000,9,3,27000,0,7.9,1,2,2007000,567000
2022-07-18,29,7,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Biobío,669000,480000,12,4,43000,0,7.9,1,3,2676000,756000
2022-07-18,29,7,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Araucanía,669000,480000,10,6,43000,0,7.9,2,6,4014000,1134000
2022-07-18,29,7,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Antofagasta,669000,480000,3,2,49000,0,7.9,0,2,1338000,378000
2022-07-18,29,7,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Metropolitana,178000,120000,44,14,7000,0,7.9,6,14,2492000,812000
2022-07-18,29,7,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Valparaíso,178000,120000,38,11,6000,0,7.9,5,9,1958000,638000
2022-07-18,29,7,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Biobío,178000,120000,21,6,7000,0,7.9,2,4,1068000,348000
2022-07-18,29,7,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Araucanía,178000,120000,15,7,13000,0,7.9,2,4,1246000,406000
2022-07-18,29,7,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Antofagasta,178000,120000,5,3,5000,0,7.9,1,2,534000,174000
2022-07-18,29,7,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Metropolitana,521000,350000,3,2,14000,0,7.9,0,2,1042000,342000
2022-07-18,29,7,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Valparaíso,521000,350000,6,2,20000,0,7.9,0,2,1042000,342000
2022-07-18,29,7,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Biobío,521000,350000,3,1,31000,0,7.9,0,1,521000,171000
2022-07-18,29,7,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Araucanía,521000,350000,2,1,32000,0,7.9,0,1,521000,171000
2022-07-18,29,7,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Antofagasta,521000,350000,7,2,13000,0,7.9,0,2,1042000,342000
2022-07-18,29,7,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Metropolitana,449000,300000,18,5,19000,0,7.9,1,3,2245000,745000
2022-07-18,29,7,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Valparaíso,449000,300000,6,3,20000,0,7.9,1,3,1347000,447000
2022-07-18,29,7,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Biobío,449000,300000,3,1,34000,0,7.9,0,1,449000,149000
2022-07-18,29,7,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Araucanía,449000,300000,3,1,30000,0,7.9,0,1,449000,149000
2022-07-18,29,7,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Antofagasta,449000,300000,2,1,30000,0,7.9,0,1,449000,149000
2022-07-18,29,7,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Metropolitana,378000,250000,14,9,20000,0,7.9,5,7,3402000,1152000
2022-07-18,29,7,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Valparaíso,378000,250000,0,0,22000,0,7.9,0,0,0,0
2022-07-18,29,7,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Biobío,378000,250000,2,1,8000,0,7.9,0,1,378000,128000
2022-07-18,29,7,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Araucanía,378000,250000,8,3,15000,0,7.9,1,3,1134000,384000
2022-07-18,29,7,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Antofagasta,378000,250000,3,1,23000,0,7.9,0,1,378000,128000
2022-07-18,29,7,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Metropolitana,721000,580000,30,17,15000,0,7.9,5,11,12257000,2397000
2022-07-18,29,7,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Valparaíso,721000,580000,4,3,41000,0,7.9,1,3,2163000,423000
2022-07-18,29,7,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Biobío,721000,580000,44,15,17000,0,7.9,4,10,10815000,2115000
2022-07-18,29,7,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Araucanía,721000,580000,12,4,31000,0,7.9,0,3,2884000,564000
2022-07-18,29,7,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Antofagasta,721000,580000,7,4,34000,0,7.9,1,3,2884000,564000
2022-07-18,29,7,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Metropolitana,1098000,900000,12,7,32000,0,7.9,3,6,7686000,1386000
2022-07-18,29,7,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Valparaíso,1098000,900000,5,2,47000,0,7.9,0,2,2196000,396000
2022-07-18,29,7,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Biobío,1098000,900000,14,5,51000,0,7.9,2,5,5490000,990000
2022-07-18,29,7,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Araucanía,1098000,900000,2,1,52000,0,7.9,0,1,1098000,198000
2022-07-18,29,7,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Antofagasta,1098000,900000,9,3,65000,0,7.9,0,3,3294000,594000
2022-07-18,29,7,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Metropolitana,1992000,1650000,11,3,115000,0,7.9,1,2,5976000,1026000
2022-07-18,29,7,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Valparaíso,1992000,1650000,2,1,138000,0,7.9,0,1,1992000,342000
2022-07-18,29,7,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Biobío,1992000,1650000,3,1,95000,0,7.9,0,1,1992000,342000
2022-07-18,29,7,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Araucanía,1992000,1650000,0,0,45000,0,7.9,0,0,0,0
2022-07-18,29,7,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Antofagasta,1992000,1650000,0,0,101000,0,7.9,0,0,0,0
2022-07-18,29,7,3,2022,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Metropolitana,96000,70000,254,70,7000,0,7.9,26,52,6720000,1820000
2022-07-18,29,7,3,2022,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Valparaíso,96000,70000,57,18,2000,0,7.9,5,10,1728000,468000
2022-07-18,29,7,3,2022,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Biobío,96000,70000,111,33,7000,0,7.9,12,17,3168000,858000
2022-07-18,29,7,3,2022,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Araucanía,96000,70000,38,20,6000,0,7.9,6,11,1920000,520000
2022-07-18,29,7,3,2022,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Antofagasta,96000,70000,30,17,6000,0,7.9,6,11,1632000,442000
2022-07-18,29,7,3,2022,PROD-013,Orange Pi 5,Mini PCs / SBC,Metropolitana,86000,62000,69,33,6000,0,7.9,8,22,2838000,792000
2022-07-18,29,7,3,2022,PROD-013,Orange Pi 5,Mini PCs / SBC,Valparaíso,86000,62000,32,15,4000,0,7.9,4,8,1290000,360000
2022-07-18,29,7,3,2022,PROD-013,Orange Pi 5,Mini PCs / SBC,Biobío,86000,62000,26,14,3000,0,7.9,7,10,1204000,336000
2022-07-18,29,7,3,2022,PROD-013,Orange Pi 5,Mini PCs / SBC,Araucanía,86000,62000,30,8,7000,0,7.9,3,6,688000,192000
2022-07-18,29,7,3,2022,PROD-013,Orange Pi 5,Mini PCs / SBC,Antofagasta,86000,62000,26,8,4000,0,7.9,3,8,688000,192000
2022-07-25,30,7,3,2022,PROD-001,GPD Win 4,Laptops Compactas,Metropolitana,1412000,1100000,19,7,53000,0,7.5,2,6,9884000,2184000
2022-07-25,30,7,3,2022,PROD-001,GPD Win 4,Laptops Compactas,Valparaíso,1412000,1100000,3,1,40000,0,7.5,0,1,1412000,312000
2022-07-25,30,7,3,2022,PROD-001,GPD Win 4,Laptops Compactas,Biobío,1412000,1100000,8,3,99000,0,7.5,0,3,4236000,936000
2022-07-25,30,7,3,2022,PROD-001,GPD Win 4,Laptops Compactas,Araucanía,1412000,1100000,8,3,80000,0,7.5,1,3,4236000,936000
2022-07-25,30,7,3,2022,PROD-001,GPD Win 4,Laptops Compactas,Antofagasta,1412000,1100000,5,3,110000,0,7.5,0,2,4236000,936000
2022-07-25,30,7,3,2022,PROD-002,GPD Pocket 3,Laptops Compactas,Metropolitana,959000,750000,28,8,27000,0,7.5,3,7,7672000,1672000
2022-07-25,30,7,3,2022,PROD-002,GPD Pocket 3,Laptops Compactas,Valparaíso,959000,750000,2,1,38000,0,7.5,0,1,959000,209000
2022-07-25,30,7,3,2022,PROD-002,GPD Pocket 3,Laptops Compactas,Biobío,959000,750000,11,3,67000,0,7.5,0,2,2877000,627000
2022-07-25,30,7,3,2022,PROD-002,GPD Pocket 3,Laptops Compactas,Araucanía,959000,750000,8,3,72000,0,7.5,0,2,2877000,627000
2022-07-25,30,7,3,2022,PROD-002,GPD Pocket 3,Laptops Compactas,Antofagasta,959000,750000,11,5,68000,0,7.5,1,4,4795000,1045000
2022-07-25,30,7,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Metropolitana,322000,220000,85,25,26000,0,7.5,6,19,8050000,2550000
2022-07-25,30,7,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Valparaíso,322000,220000,15,5,11000,0,7.5,2,5,1610000,510000
2022-07-25,30,7,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Biobío,322000,220000,22,11,13000,0,7.5,4,7,3542000,1122000
2022-07-25,30,7,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Araucanía,322000,220000,27,8,21000,0,7.5,2,6,2576000,816000
2022-07-25,30,7,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Antofagasta,322000,220000,38,11,21000,0,7.5,2,8,3542000,1122000
2022-07-25,30,7,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Metropolitana,683000,480000,20,10,53000,0,7.5,2,7,6830000,2030000
2022-07-25,30,7,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Valparaíso,683000,480000,17,6,18000,0,7.5,2,5,4098000,1218000
2022-07-25,30,7,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Biobío,683000,480000,14,4,25000,0,7.5,2,3,2732000,812000
2022-07-25,30,7,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Araucanía,683000,480000,13,7,37000,0,7.5,2,5,4781000,1421000
2022-07-25,30,7,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Antofagasta,683000,480000,3,2,54000,0,7.5,0,1,1366000,406000
2022-07-25,30,7,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Metropolitana,178000,120000,59,16,12000,0,7.5,5,15,2848000,928000
2022-07-25,30,7,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Valparaíso,178000,120000,13,4,13000,0,7.5,1,3,712000,232000
2022-07-25,30,7,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Biobío,178000,120000,38,10,7000,0,7.5,3,7,1780000,580000
2022-07-25,30,7,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Araucanía,178000,120000,12,4,9000,0,7.5,1,3,712000,232000
2022-07-25,30,7,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Antofagasta,178000,120000,20,6,11000,0,7.5,1,4,1068000,348000
2022-07-25,30,7,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Metropolitana,520000,350000,19,6,11000,0,7.5,1,3,3120000,1020000
2022-07-25,30,7,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Valparaíso,520000,350000,5,2,13000,0,7.5,0,2,1040000,340000
2022-07-25,30,7,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Biobío,520000,350000,4,2,41000,0,7.5,0,2,1040000,340000
2022-07-25,30,7,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Araucanía,520000,350000,1,1,37000,0,7.5,0,1,520000,170000
2022-07-25,30,7,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Antofagasta,520000,350000,2,1,17000,0,7.5,0,1,520000,170000
2022-07-25,30,7,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Metropolitana,457000,300000,6,2,27000,0,7.5,0,1,914000,314000
2022-07-25,30,7,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Valparaíso,457000,300000,3,1,27000,0,7.5,0,1,457000,157000
2022-07-25,30,7,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Biobío,457000,300000,2,1,24000,0,7.5,0,1,457000,157000
2022-07-25,30,7,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Araucanía,457000,300000,0,0,15000,0,7.5,0,0,0,0
2022-07-25,30,7,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Antofagasta,457000,300000,1,1,29000,0,7.5,0,1,457000,157000
2022-07-25,30,7,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Metropolitana,373000,250000,0,0,14000,0,7.5,0,0,0,0
2022-07-25,30,7,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Valparaíso,373000,250000,4,3,10000,0,7.5,0,3,1119000,369000
2022-07-25,30,7,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Biobío,373000,250000,7,2,28000,0,7.5,0,2,746000,246000
2022-07-25,30,7,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Araucanía,373000,250000,2,1,8000,0,7.5,0,1,373000,123000
2022-07-25,30,7,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Antofagasta,373000,250000,0,0,17000,0,7.5,0,0,0,0
2022-07-25,30,7,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Metropolitana,734000,580000,17,10,56000,0,7.5,2,7,7340000,1540000
2022-07-25,30,7,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Valparaíso,734000,580000,3,2,22000,0,7.5,0,2,1468000,308000
2022-07-25,30,7,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Biobío,734000,580000,20,6,52000,0,7.5,1,6,4404000,924000
2022-07-25,30,7,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Araucanía,734000,580000,3,1,21000,0,7.5,0,1,734000,154000
2022-07-25,30,7,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Antofagasta,734000,580000,1,1,55000,0,7.5,0,1,734000,154000
2022-07-25,30,7,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Metropolitana,1121000,900000,8,3,64000,0,7.5,0,2,3363000,663000
2022-07-25,30,7,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Valparaíso,1121000,900000,0,0,79000,0,7.5,0,0,0,0
2022-07-25,30,7,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Biobío,1121000,900000,4,2,78000,0,7.5,0,1,2242000,442000
2022-07-25,30,7,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Araucanía,1121000,900000,0,0,65000,0,7.5,0,0,0,0
2022-07-25,30,7,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Antofagasta,1121000,900000,11,3,84000,0,7.5,0,2,3363000,663000
2022-07-25,30,7,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Metropolitana,1974000,1650000,3,2,149000,0,7.5,0,1,3948000,648000
2022-07-25,30,7,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Valparaíso,1974000,1650000,0,0,55000,0,7.5,0,0,0,0
2022-07-25,30,7,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Biobío,1974000,1650000,3,1,54000,0,7.5,0,1,1974000,324000
2022-07-25,30,7,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Araucanía,1974000,1650000,0,0,146000,0,7.5,0,0,0,0
2022-07-25,30,7,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Antofagasta,1974000,1650000,0,0,101000,0,7.5,0,0,0,0
2022-07-25,30,7,3,2022,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Metropolitana,94000,70000,309,78,7000,0,7.5,38,61,7332000,1872000
2022-07-25,30,7,3,2022,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Valparaíso,94000,70000,34,18,5000,0,7.5,6,12,1692000,432000
2022-07-25,30,7,3,2022,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Biobío,94000,70000,75,19,2000,0,7.5,11,14,1786000,456000
2022-07-25,30,7,3,2022,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Araucanía,94000,70000,47,26,4000,0,7.5,8,17,2444000,624000
2022-07-25,30,7,3,2022,PROD-012,Raspberry Pi 5 8GB,Mini PCs / SBC,Antofagasta,94000,70000,54,14,7000,0,7.5,8,12,1316000,336000
2022-07-25,30,7,3,2022,PROD-013,Orange Pi 5,Mini PCs / SBC,Metropolitana,84000,62000,79,34,3000,0,7.5,10,25,2856000,748000
2022-07-25,30,7,3,2022,PROD-013,Orange Pi 5,Mini PCs / SBC,Valparaíso,84000,62000,48,15,5000,0,7.5,9,12,1260000,330000
2022-07-25,30,7,3,2022,PROD-013,Orange Pi 5,Mini PCs / SBC,Biobío,84000,62000,50,13,2000,0,7.5,4,14,1092000,286000
2022-07-25,30,7,3,2022,PROD-013,Orange Pi 5,Mini PCs / SBC,Araucanía,84000,62000,47,13,5000,0,7.5,3,8,1092000,286000
2022-07-25,30,7,3,2022,PROD-013,Orange Pi 5,Mini PCs / SBC,Antofagasta,84000,62000,15,5,2000,0,7.5,1,3,420000,110000
2022-08-01,31,8,3,2022,PROD-001,GPD Win 4,Laptops Compactas,Metropolitana,1428000,1100000,2,1,32000,0,8.6,0,1,1428000,328000
2022-08-01,31,8,3,2022,PROD-001,GPD Win 4,Laptops Compactas,Valparaíso,1428000,1100000,7,2,64000,0,8.6,0,2,2856000,656000
2022-08-01,31,8,3,2022,PROD-001,GPD Win 4,Laptops Compactas,Biobío,1428000,1100000,17,5,91000,0,8.6,2,3,7140000,1640000
2022-08-01,31,8,3,2022,PROD-001,GPD Win 4,Laptops Compactas,Araucanía,1428000,1100000,3,1,90000,0,8.6,0,1,1428000,328000
2022-08-01,31,8,3,2022,PROD-001,GPD Win 4,Laptops Compactas,Antofagasta,1428000,1100000,1,1,80000,0,8.6,0,1,1428000,328000
2022-08-01,31,8,3,2022,PROD-002,GPD Pocket 3,Laptops Compactas,Metropolitana,968000,750000,6,4,76000,0,8.6,1,2,3872000,872000
2022-08-01,31,8,3,2022,PROD-002,GPD Pocket 3,Laptops Compactas,Valparaíso,968000,750000,0,0,36000,0,8.6,0,0,0,0
2022-08-01,31,8,3,2022,PROD-002,GPD Pocket 3,Laptops Compactas,Biobío,968000,750000,10,3,59000,0,8.6,1,2,2904000,654000
2022-08-01,31,8,3,2022,PROD-002,GPD Pocket 3,Laptops Compactas,Araucanía,968000,750000,1,1,30000,0,8.6,0,1,968000,218000
2022-08-01,31,8,3,2022,PROD-002,GPD Pocket 3,Laptops Compactas,Antofagasta,968000,750000,0,0,24000,0,8.6,0,0,0,0
2022-08-01,31,8,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Metropolitana,325000,220000,41,17,13000,0,8.6,6,15,5525000,1785000
2022-08-01,31,8,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Valparaíso,325000,220000,23,8,25000,0,8.6,3,5,2600000,840000
2022-08-01,31,8,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Biobío,325000,220000,52,16,7000,0,8.6,6,12,5200000,1680000
2022-08-01,31,8,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Araucanía,325000,220000,13,6,22000,0,8.6,2,5,1950000,630000
2022-08-01,31,8,3,2022,PROD-003,ThinkPad T480,ThinkPad Business,Antofagasta,325000,220000,7,2,24000,0,8.6,0,2,650000,210000
2022-08-01,31,8,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Metropolitana,669000,480000,25,9,27000,0,8.6,3,6,6021000,1701000
2022-08-01,31,8,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Valparaíso,669000,480000,4,3,21000,0,8.6,0,2,2007000,567000
2022-08-01,31,8,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Biobío,669000,480000,7,2,23000,0,8.6,0,2,1338000,378000
2022-08-01,31,8,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Araucanía,669000,480000,3,2,29000,0,8.6,0,2,1338000,378000
2022-08-01,31,8,3,2022,PROD-004,ThinkPad X1 Carbon Gen 6,ThinkPad Business,Antofagasta,669000,480000,0,0,19000,0,8.6,0,0,0,0
2022-08-01,31,8,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Metropolitana,177000,120000,38,17,10000,0,8.6,10,15,3009000,969000
2022-08-01,31,8,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Valparaíso,177000,120000,9,3,8000,0,8.6,1,3,531000,171000
2022-08-01,31,8,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Biobío,177000,120000,16,7,9000,0,8.6,2,6,1239000,399000
2022-08-01,31,8,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Araucanía,177000,120000,18,9,11000,0,8.6,3,8,1593000,513000
2022-08-01,31,8,3,2022,PROD-005,ThinkPad X230,ThinkPad Business,Antofagasta,177000,120000,11,4,13000,0,8.6,2,3,708000,228000
2022-08-01,31,8,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Metropolitana,510000,350000,7,4,37000,0,8.6,1,3,2040000,640000
2022-08-01,31,8,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Valparaíso,510000,350000,0,0,16000,0,8.6,0,0,0,0
2022-08-01,31,8,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Biobío,510000,350000,1,1,13000,0,8.6,0,1,510000,160000
2022-08-01,31,8,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Araucanía,510000,350000,0,0,27000,0,8.6,0,0,0,0
2022-08-01,31,8,3,2022,PROD-006,Sony Vaio P VGN-P,Laptops Vintage,Antofagasta,510000,350000,2,1,25000,0,8.6,0,1,510000,160000
2022-08-01,31,8,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Metropolitana,455000,300000,6,2,30000,0,8.6,0,2,910000,310000
2022-08-01,31,8,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Valparaíso,455000,300000,3,1,28000,0,8.6,0,1,455000,155000
2022-08-01,31,8,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Biobío,455000,300000,3,2,20000,0,8.6,0,2,910000,310000
2022-08-01,31,8,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Araucanía,455000,300000,3,1,26000,0,8.6,0,1,455000,155000
2022-08-01,31,8,3,2022,PROD-007,Sony Vaio Z,Laptops Vintage,Antofagasta,455000,300000,0,0,14000,0,8.6,0,0,0,0
2022-08-01,31,8,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Metropolitana,382000,250000,6,3,17000,0,8.6,0,2,1146000,396000
2022-08-01,31,8,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Valparaíso,382000,250000,5,2,13000,0,8.6,0,1,764000,264000
2022-08-01,31,8,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Biobío,382000,250000,2,1,11000,0,8.6,0,1,382000,132000
2022-08-01,31,8,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Araucanía,382000,250000,0,0,27000,0,8.6,0,0,0,0
2022-08-01,31,8,3,2022,PROD-008,Toshiba Libretto W100,Laptops Vintage,Antofagasta,382000,250000,3,1,22000,0,8.6,0,1,382000,132000
2022-08-01,31,8,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Metropolitana,723000,580000,30,14,23000,0,8.6,8,12,10122000,2002000
2022-08-01,31,8,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Valparaíso,723000,580000,19,6,41000,0,8.6,1,3,4338000,858000
2022-08-01,31,8,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Biobío,723000,580000,20,9,23000,0,8.6,2,5,6507000,1287000
2022-08-01,31,8,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Araucanía,723000,580000,3,1,20000,0,8.6,0,1,723000,143000
2022-08-01,31,8,3,2022,PROD-009,NVIDIA RTX 4070,Tarjetas Gráficas,Antofagasta,723000,580000,10,3,23000,0,8.6,0,2,2169000,429000
2022-08-01,31,8,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Metropolitana,1107000,900000,37,10,55000,0,8.6,5,9,11070000,2070000
2022-08-01,31,8,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Valparaíso,1107000,900000,11,4,69000,0,8.6,1,3,4428000,828000
2022-08-01,31,8,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Biobío,1107000,900000,12,5,65000,0,8.6,1,3,5535000,1035000
2022-08-01,31,8,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Araucanía,1107000,900000,2,1,81000,0,8.6,0,1,1107000,207000
2022-08-01,31,8,3,2022,PROD-010,NVIDIA RTX 4080,Tarjetas Gráficas,Antofagasta,1107000,900000,2,1,44000,0,8.6,0,1,1107000,207000
2022-08-01,31,8,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Metropolitana,1994000,1650000,7,2,49000,0,8.6,0,1,3988000,688000
2022-08-01,31,8,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Valparaíso,1994000,1650000,0,0,129000,0,8.6,0,0,0,0
2022-08-01,31,8,3,2022,PROD-011,NVIDIA RTX 4090,Tarjetas Gráficas,Biobío,1994000,1650000,3,1,48000,0,8.6,0,1,1994000,344000
